accident_id,date_time,location_lat,location_lon,severity,temperature,rain,visibility,Speed_Limit,traffic
A-1744163,2019-10-09 17:04:24,33.448425,-112.037132,2.0,26.15,0.0,10.0,55,0
A-4641730,2022-04-07 13:42:22,32.323124,-111.027971,1.0,22.3,0.0,10.0,40,1
A-585697,2022-06-22 17:58:43,42.747318,-71.343781,0.0,17.85,0.2,10.0,35,2
A-6709977,2020-12-28 16:29:00,33.939333000000005,-117.221775,1.0,10.5,19.8,10.0,65,0
A-1859985,2019-10-02 06:42:29,33.667801000000004,-111.959908,1.0,22.35,0.0,10.0,65,1
A-6668090,2020-10-26 13:35:00,33.584114,-117.671852,1.0,17.55,0.0,5.0,65,0
A-30363,2016-09-07 13:28:45,38.653061,-121.070541,1.0,24.5,0.0,10.0,50,1
A-4398062,2022-04-07 02:56:00,29.679375,-95.451929,1.0,18.7,0.0,10.0,60,0
A-4111045,2022-02-17 17:25:59,29.731397,-95.502669,1.0,22.1,6.4,10.0,40,1
A-1555925,2020-04-15 18:31:51,34.868542,-82.43875899999998,1.0,12.55,0.0,10.0,35,1
A-6094303,2021-10-20 07:19:30,32.77868,-117.115718,1.0,15.35,0.0,10.0,65,0
A-2116905,2019-05-22 16:39:26,35.348701,-80.847626,1.0,23.45,2.4,7.0,55,1
A-6037696,2021-09-09 15:15:15,43.66581400000001,-94.72761,1.0,17.95,0.0,10.0,70,0
A-6500494,2021-02-15 13:18:00,33.917115,-118.037436,1.0,13.85,0.0,10.0,25,1
A-937159,2021-08-13 14:20:55,42.041153,-87.76346600000002,2.0,24.25,0.4,10.0,40,0
A-4885379,2022-01-01 21:27:00,40.292229,-76.5892,1.0,10.3,10.7,10.0,4,1
A-3576940,2017-03-06 09:25:50,35.6884,-78.57135,1.0,8.9,0.0,10.0,35,1
A-6606203,2020-11-18 22:44:32,40.196359,-76.336832,1.0,1.55,0.0,10.0,30,1
A-6895571,2020-10-29 19:19:35,36.922999,-76.280511,1.0,22.95,3.2,10.0,55,0
A-5648553,2021-12-01 20:10:00,41.632885,-72.872227,1.0,3.55,0.0,10.0,65,0
A-574448,2022-07-05 20:19:50,38.968212,-76.236412,1.0,26.1,3.4,9.0,55,1
A-1235110,2020-12-10 18:08:38,30.268473,-97.777306,1.0,15.5,0.0,10.0,65,1
A-3029003,2018-02-22 07:37:04,35.60250100000001,-119.087585,1.0,8.75,0.0,10.0,65,1
A-6321271,2021-11-09 12:05:00,30.412333,-91.055853,1.0,14.15,0.0,10.0,40,1
A-4355775,2022-11-07 10:05:30,40.580714,-75.728205,1.0,17.75,0.0,10.0,50,0
A-3431728,2016-11-03 16:41:13,39.17267,-94.55159,1.0,17.8,0.0,10.0,50,0
A-1140384,2021-02-24 21:25:20,39.823509,-86.202888,2.0,7.55,0.1,9.0,40,0
A-7746525,2019-08-26 16:20:30,26.181,-81.7357,1.0,27.3,6.4,10.0,70,0
A-4435958,2022-06-24 21:30:06,42.863644,-87.937689,1.0,26.3,0.0,10.0,50,0
A-5699380,2021-10-12 17:07:35,30.408001,-91.101837,1.0,26.4,0.0,10.0,45,1
A-5213066,2022-06-30 12:46:00,40.430851,-79.270433,1.0,22.75,0.0,20.0,45,1
A-5978868,2021-11-01 13:18:00,38.675443,-121.298588,1.0,14.8,0.7,2.0,40,1
A-4223502,2022-07-19 17:43:02,41.091652,-73.990597,1.0,26.7,0.2,10.0,55,0
A-5220518,2022-03-08 07:23:00,33.806273,-118.146301,1.0,13.75,0.0,10.0,35,1
A-470624,2017-06-26 10:30:50,41.263317,-96.052528,1.0,17.75,7.1,10.0,40,1
A-3063287,2018-01-12 06:47:22,34.793040999999995,-82.872528,1.0,13.5,34.2,0.2,45,1
A-5272633,2023-01-29 14:58:00,37.006231,-120.112807,1.0,7.65,3.2,2.0,65,0
A-4396597,2022-10-01 22:30:33,28.037109,-82.690519,1.0,21.45,0.0,10.0,4,1
A-1768637,2019-10-20 23:42:24,33.917271,-118.104576,1.0,22.7,0.0,10.0,65,1
A-3068225,2018-01-15 09:05:38,32.195229,-110.891228,1.0,15.2,0.0,10.0,40,1
A-2019296,2019-08-13 12:44:40,40.691509,-75.184441,1.0,24.15,2.7,10.0,45,1
A-4465846,2022-12-20 12:32:24,35.053131,-85.048535,1.0,4.05,0.0,10.0,35,1
A-1930988,2019-08-22 22:33:08,33.429283,-112.082329,2.0,35.95,0.0,10.0,65,0
A-5672494,2021-11-16 17:10:50,29.777013,-95.382163,1.0,21.75,0.0,10.0,30,1
A-3173611,2017-11-08 17:12:00,35.79960300000001,-78.79483,1.0,9.15,1.9,10.0,45,1
A-5897192,2021-12-27 17:01:00,37.556455,-120.903969,1.0,7.5,10.9,10.0,40,1
A-5863976,2021-11-09 13:20:30,34.013913,-118.28124,1.0,15.35,0.0,10.0,65,0
A-307325,2016-12-06 19:56:55,47.43821,-122.066711,1.0,-0.05,2.9,7.0,40,1
A-1545638,2020-04-03 15:56:20,33.517361,-112.15155,1.0,19.65,0.0,10.0,35,1
A-687191,2022-03-07 06:15:15,41.60574,-93.736282,1.0,-2.7,7.9,6.0,35,1
A-6467228,2021-02-11 00:23:00,36.808458,-119.786456,1.0,12.45,0.0,10.0,40,1
A-1979172,2019-07-21 12:11:19,35.585388,-78.598351,1.0,30.75,0.0,10.0,40,1
A-6123430,2021-12-16 08:46:00,37.595757,-77.565741,1.0,12.85,0.0,10.0,4,1
A-5289860,2022-07-13 12:24:58,41.223894,-73.807823,1.0,25.65,5.3,10.0,40,1
A-7773913,2019-08-15 06:04:25,39.856169,-104.987252,2.0,23.95,0.0,10.0,35,0
A-2854616,2018-05-29 22:13:31,34.096432,-118.812614,1.0,18.05,0.0,9.0,40,1
A-485109,2017-06-08 08:41:51,30.233734,-97.741081,2.0,25.9,0.1,10.0,60,0
A-5192174,2022-02-04 07:46:47,42.846339,-73.773454,1.0,-5.15,26.8,2.0,45,1
A-3635087,2017-07-06 16:36:59,40.80201,-73.91683,1.0,22.45,2.2,10.0,45,1
A-2291379,2019-02-18 05:43:46,38.836781,-77.446442,1.0,3.75,8.9,10.0,40,1
A-2711792,2018-07-19 11:20:43,40.955223,-77.62011700000002,1.0,19.3,0.0,10.0,30,1
A-7198268,2020-04-25 19:22:06,38.50647,-121.45718,2.0,23.55,0.0,10.0,40,0
A-981827,2021-07-02 08:06:28,39.309868,-106.936333,1.0,16.55,0.0,10.0,65,0
A-4861727,2022-12-09 17:27:28,45.242184,-123.133665,1.0,3.8,6.6,9.0,40,1
A-5960319,2021-10-12 18:39:45,40.724505185886734,-74.0893614288612,1.0,18.7,0.0,10.0,50,0
A-6327801,2021-12-08 16:04:00,34.285777,-118.437932,1.0,12.9,0.0,10.0,40,1
A-7176502,2020-04-14 18:20:44,32.70038,-96.50737,2.0,9.6,0.0,10.0,70,0
A-5731502,2021-08-28 10:40:24,40.097595,-76.268434,1.0,25.0,18.4,7.0,35,1
A-838991,2021-11-01 08:24:05,30.23103,-92.01313,1.0,17.15,0.0,10.0,40,1
A-465999,2017-06-08 09:54:07,28.486273,-82.573875,1.0,25.1,10.9,1.2,50,1
A-4597546,2022-04-27 12:42:37,28.555898,-81.310683,1.0,25.45,0.2,10.0,45,1
A-3613022,2017-05-08 12:23:01,30.18327,-81.63351,1.0,22.45,0.0,10.0,65,0
A-5831152,2021-09-22 02:59:30,41.812274,-83.684034,1.0,17.15,45.1,7.0,65,0
A-5608012,2021-10-15 13:23:05,35.016474,-81.724953,1.0,22.6,0.0,10.0,60,0
A-1086146,2021-04-12 04:05:22,41.70969,-87.945053,1.0,12.85,0.9,10.0,50,1
A-2977967,2018-03-30 07:33:48,41.036194,-73.816055,1.0,10.35,1.9,1.2,55,1
A-2729961,2018-07-28 12:45:21,38.106316,-121.259956,1.0,26.05,0.0,2.5,45,1
A-4553020,2022-08-13 10:51:08,32.89553,-80.70908399999998,1.0,25.85,0.1,10.0,40,1
A-2748403,2018-06-07 10:07:28,36.19331,-86.752914,1.0,24.75,0.0,10.0,40,1
A-7135701,2020-03-25 06:32:23,40.84752,-73.92954,2.0,4.6,0.3,10.0,35,0
A-2291929,2019-02-18 14:35:12,34.71312,-82.918961,1.0,9.8,12.8,10.0,5,1
A-851251,2021-10-25 14:45:31,41.614182,-83.477211,2.0,10.75,24.0,3.0,60,0
A-6093232,2021-08-25 16:56:26,25.947368,-80.149929,1.0,27.85,2.5,10.0,30,1
A-1638873,2020-02-10 17:51:23,38.96089600000001,-77.189346,2.0,6.45,12.7,6.0,50,0
A-6923066,2020-11-07 07:02:16,40.69976,-111.903687,1.0,15.15,0.2,10.0,35,1
A-7414317,2019-09-10 13:43:00,36.856667,-121.630419,1.0,17.95,0.2,10.0,55,1
A-1114337,2021-03-18 07:08:55,40.459141,-80.189812,1.0,9.65,31.9,5.0,50,1
A-2765056,2018-06-15 19:57:04,34.278183,-118.502144,1.0,24.8,0.0,10.0,65,1
A-3804914,2022-05-20 08:06:58,40.836989,-74.15371,1.0,16.5,2.8,0.5,55,0
A-4134960,2022-03-18 06:39:30,33.859921,-118.2959,1.0,18.1,0.0,10.0,50,0
A-4423834,2022-12-13 12:22:00,33.911111,-118.236367,1.0,8.45,0.0,2.0,4,1
A-3960491,2022-11-09 08:31:30,29.606568,-95.205602,1.0,23.4,0.1,10.0,60,0
A-2007235,2019-08-06 12:20:07,34.894981,-82.99543800000002,1.0,26.05,0.8,10.0,45,1
A-3667130,2023-02-28 07:09:00,38.091421,-122.23056,1.0,6.55,12.6,9.0,65,0
A-1310428,2020-09-23 15:22:33,34.798573,-82.372467,2.0,17.6,0.0,10.0,60,0
A-6811121,2020-12-10 09:39:00,33.84396,-117.541573,1.0,14.25,0.0,10.0,50,0
A-2200464,2019-03-04 07:18:45,34.362282,-118.555237,1.0,12.25,0.3,10.0,65,1
A-5088491,2022-06-24 13:15:03,29.755753,-95.477292,1.0,30.9,0.0,10.0,40,1
A-2566839,2018-09-06 15:27:07,37.644852,-77.610313,1.0,28.65,0.0,10.0,35,1
A-4058569,2022-11-08 17:03:21,28.808111,-81.339283,1.0,24.1,4.0,7.0,65,0
A-4076499,2022-01-24 14:26:36,25.877254,-80.26902,1.0,11.1,0.0,10.0,4,1
A-4538832,2022-01-21 17:03:30,37.343279,-120.609905,1.0,10.75,0.0,10.0,65,0
A-5166357,2022-12-23 03:52:30,36.096364,-86.708187,1.0,-5.15,4.3,10.0,65,0
A-2871986,2018-04-08 13:21:58,29.917397,-81.412048,2.0,17.95,1.0,6.0,60,0
A-4092617,2023-01-01 23:18:11,34.599329,-79.684023,1.0,15.1,0.3,0.5,40,1
A-5957728,2021-12-22 19:33:30,38.587358,-121.503712,1.0,8.15,17.7,2.0,5,1
A-4946392,2022-04-15 13:32:30,34.177505,-118.309104,1.0,16.5,0.0,10.0,65,0
A-1980362,2019-07-22 07:41:49,27.904194,-81.843536,1.0,27.95,16.6,10.0,45,1
A-774701,2021-12-17 11:39:38,34.904121,-82.341179,1.0,15.85,0.0,10.0,40,1
A-489140,2017-06-30 07:08:49,29.600685,-95.482239,1.0,29.0,2.1,7.0,45,1
A-697952,2022-02-24 15:53:53,28.23640300000001,-82.354774,2.0,23.55,0.0,10.0,65,0
A-3144707,2017-12-21 10:17:43,30.43445,-97.76899,1.0,16.35,0.0,10.0,40,1
A-7114575,2020-03-13 07:14:00,34.201389,-118.971667,1.0,12.6,35.3,6.0,50,1
A-6958763,2020-12-31 22:46:36,35.665733,-78.563827,1.0,9.95,23.0,0.5,45,1
A-3053320,2018-01-08 06:09:43,37.50639,-122.337349,2.0,10.45,17.8,2.0,55,0
A-6565744,2021-02-14 19:44:30,27.30515599237773,-80.37270426711859,1.0,24.35,20.1,10.0,70,0
A-206138,2016-11-18 18:23:45,40.684738,-73.642662,1.0,11.5,0.0,10.0,5,1
A-522098,2022-08-30 10:40:46,34.020779,-117.814697,1.0,26.2,0.0,10.0,60,1
A-7174322,2020-04-13 14:39:00,45.04573,-93.10748,1.0,-2.4,2.8,5.0,20,1
A-4349956,2022-05-26 15:28:04,40.844387,-74.010513,1.0,15.65,0.0,10.0,5,1
A-4334456,2022-05-12 18:26:45,36.231466,-85.476323,1.0,23.0,0.0,10.0,65,0
A-6806449,2020-12-03 23:48:00,33.833031,-117.52767,1.0,18.0,0.0,10.0,50,0
A-6023103,2021-08-25 12:10:01,34.936214,-81.87675899999998,1.0,27.45,0.5,10.0,35,1
A-6121012,2021-10-04 14:57:00,47.713996,-122.326857,1.0,11.55,0.0,10.0,60,0
A-1040533,2021-05-18 17:59:34,35.122509,-81.02124,1.0,20.3,0.0,10.0,5,1
A-6901734,2020-12-26 22:06:00,29.165274,-81.08144899999998,1.0,5.75,0.0,10.0,65,0
A-6488673,2021-01-13 01:59:00,28.527774,-81.44664499999998,1.0,12.15,0.6,10.0,50,0
A-4186678,2023-01-02 16:32:00,36.888432,-119.711171,1.0,7.1,0.0,7.0,40,1
A-2906936,2018-04-24 13:18:43,35.553329,-120.761551,1.0,15.15,0.0,10.0,60,1
A-905246,2021-09-10 16:39:51,41.81337,-71.408691,2.0,20.4,16.7,10.0,30,0
A-4557811,2022-12-04 23:59:30,46.863063,-100.195312,1.0,-8.5,0.0,10.0,45,1
A-1046648,2021-05-13 08:07:06,28.593781,-80.856239,1.0,23.8,0.5,10.0,40,1
A-66725,2016-10-24 16:51:08,33.00581,-116.865685,1.0,19.6,7.6,10.0,55,0
A-5305887,2022-07-30 16:49:08,40.090415,-76.334446,1.0,25.0,0.6,10.0,30,1
A-7131305,2020-03-23 15:28:40,35.22433,-80.89058,2.0,9.95,6.7,5.0,45,0
A-2223578,2019-03-18 16:15:03,42.222836,-71.17021899999997,2.0,0.65,0.0,10.0,55,0
A-266757,2016-12-25 16:59:52,29.637968,-95.246063,1.0,21.8,0.8,10.0,40,1
A-425156,2017-04-11 16:20:44,38.856201,-77.139832,1.0,19.9,0.0,10.0,40,1
A-6004376,2021-09-09 14:12:57,41.649596,-93.615121,1.0,18.8,0.0,8.0,40,1
A-7345041,2019-10-17 15:15:00,34.036814,-118.291557,1.0,21.25,0.0,10.0,40,1
A-5401421,2022-09-17 22:57:38,40.79848,-73.923395,1.0,20.15,0.0,10.0,40,1
A-457212,2017-06-30 05:55:52,38.061592,-121.374031,2.0,23.75,0.0,10.0,65,0
A-5425097,2022-11-09 23:17:00,33.691128000000006,-84.297685,1.0,15.05,0.0,10.0,35,1
A-973923,2021-07-09 16:51:57,40.654373,-111.901726,2.0,30.4,0.0,10.0,70,0
A-1732717,2019-12-23 11:20:39,35.55698,-82.640266,1.0,7.35,27.7,6.0,40,1
A-4771791,2022-11-12 17:58:00,32.993303999999995,-111.744931,1.0,12.85,0.0,10.0,60,0
A-1371037,2020-09-02 11:22:37,41.791519,-87.9916,1.0,24.0,0.1,10.0,35,1
A-1758773,2019-10-16 09:18:47,29.844521000000004,-95.384369,1.0,23.3,18.2,10.0,5,1
A-2802521,2018-05-04 08:52:51,42.750729,-73.716278,1.0,20.9,2.2,10.0,30,1
A-1062484,2021-05-02 18:24:23,30.23361,-97.740463,2.0,22.2,2.5,10.0,60,0
A-3471788,2016-11-18 08:41:57,41.797274,-88.103207,1.0,15.7,2.6,10.0,40,1
A-6876757,2020-12-21 01:37:04,42.022737,-76.395438,1.0,1.6,0.0,4.0,4,1
A-5432961,2022-07-20 23:36:00,30.051131,-82.86141500000002,1.0,27.65,11.6,10.0,45,1
A-4204689,2022-09-22 09:39:00,38.38655,-120.680477,1.0,16.9,0.0,10.0,55,0
A-2364367,2019-01-28 08:17:38,41.963192,-87.745338,2.0,-9.5,10.7,1.2,35,0
A-6270280,2021-12-04 13:13:58,40.771461,-74.156856,1.0,4.35,0.0,10.0,40,1
A-3580930,2017-03-16 22:25:31,38.456443,-81.939153,1.0,-0.6,0.0,10.0,70,0
A-6506417,2021-02-10 23:48:00,36.99801400000001,-119.52663,1.0,11.0,0.0,10.0,55,0
A-7461793,2019-01-12 13:03:17,40.4211,-86.82388,2.0,-1.85,11.2,0.8,45,0
A-453131,2017-05-23 18:33:04,30.250666,-97.754669,1.0,22.1,4.3,10.0,30,1
A-5516083,2021-03-30 06:46:45,34.750201000000004,-86.760708,1.0,15.55,0.0,9.0,50,0
A-1275266,2020-11-09 08:02:29,29.487141,-98.595703,1.0,23.0,0.6,10.0,5,1
A-533083,2022-08-19 07:24:00,35.687611,-78.55011,0.0,22.25,0.1,10.0,45,2
A-4508974,2022-02-28 05:45:00,47.32016444183674,-122.58940815867142,1.0,9.0,67.7,4.0,60,0
A-1759290,2019-10-16 07:11:29,33.825161,-118.218582,2.0,22.8,0.0,4.0,65,0
A-7204996,2020-04-29 18:17:00,34.88895,-82.39893000000002,1.0,18.4,8.4,1.0,45,1
A-6801830,2020-11-05 15:35:00,34.135557,-117.991151,1.0,24.25,0.0,10.0,65,0
A-1591567,2020-01-14 07:22:45,30.463402,-97.699722,1.0,17.45,0.7,0.75,65,1
A-5279884,2022-11-04 09:40:00,40.987734,-73.811322,1.0,14.25,0.0,2.0,40,1
A-131578,2016-09-20 12:21:10,28.547199,-81.223412,1.0,26.8,13.6,10.0,50,1
A-4221045,2022-08-25 12:09:44,35.701882,-82.575008,1.0,23.25,1.0,10.0,60,0
A-1627479,2020-02-04 07:26:43,33.319736,-97.180313,1.0,11.75,8.2,5.0,75,1
A-2178031,2019-04-19 17:12:56,36.156071,-86.78278399999998,1.0,14.5,26.8,10.0,4,1
A-674816,2022-03-16 17:11:37,34.044289,-81.117851,2.0,14.95,41.0,5.0,60,0
A-7262715,2020-02-14 16:40:26,41.04191,-73.57569000000002,1.0,-0.6,0.0,10.0,55,1
A-3883698,2022-07-14 08:37:00,36.124128000000006,-86.74611800000002,1.0,25.4,0.0,10.0,60,0
A-2701249,2018-07-12 21:44:09,33.461475,-112.504219,2.0,29.5,5.0,10.0,65,0
A-7269705,2020-02-19 15:58:30,34.06643,-117.32988,1.0,16.6,0.0,6.0,65,0
A-2087776,2019-05-07 17:14:02,25.78927,-80.204987,2.0,26.15,3.6,10.0,55,0
A-3522520,2016-04-08 16:47:56,41.47889,-81.6934,1.0,2.05,3.0,10.0,60,0
A-4727058,2022-09-10 16:35:20,33.808717,-81.189525,1.0,25.0,28.4,10.0,55,0
A-2526667,2018-10-18 16:41:36,35.103886,-79.474884,1.0,14.9,0.0,10.0,45,1
A-6711225,2020-12-16 18:39:00,35.676974,-78.912101,1.0,4.35,29.3,5.0,65,0
A-6867436,2020-10-16 07:14:13,35.804003,-78.69385600000003,1.0,17.6,33.0,5.0,4,1
A-5432004,2022-05-20 06:36:18,40.633398,-74.015867,1.0,14.2,2.7,0.5,40,1
A-4907123,2022-06-01 20:08:00,37.990323,-120.224364,1.0,17.75,0.0,10.0,40,1
A-6610066,2020-11-03 13:38:00,25.949825,-80.205377,1.0,23.7,0.0,10.0,30,1
A-6233551,2021-10-27 20:20:51,47.64541,-95.277521,1.0,7.45,7.5,5.0,45,1
A-3373193,2017-08-12 21:08:27,32.691292,-96.82325,1.0,28.75,5.1,10.0,60,1
A-4943482,2022-12-16 17:40:14,45.847061,-92.97585,1.0,-2.5,5.3,5.0,40,1
A-5961347,2021-05-06 04:42:30,34.030722999999995,-117.588104,1.0,21.95,0.0,5.0,65,0
A-5436043,2022-07-21 08:52:37,26.245127,-80.16763900000002,1.0,29.15,0.9,2.0,40,1
A-4549580,2022-12-07 21:23:00,29.794166,-95.410802,1.0,22.9,4.4,6.0,35,1
A-5842425,2021-09-04 21:20:00,39.257101,-121.083007,1.0,22.4,0.0,10.0,4,1
A-2486531,2018-11-28 09:15:56,34.801632,-86.675896,1.0,-0.4,0.0,10.0,60,1
A-681313,2022-03-10 19:39:57,34.845879,-86.712509,1.0,10.5,0.0,10.0,60,1
A-6491737,2021-02-05 21:50:00,34.114104,-118.482173,1.0,13.0,0.0,7.0,35,1
A-557473,2022-07-23 06:35:14,32.808121,-96.843468,2.0,32.4,0.0,10.0,60,0
A-2463505,2018-11-16 05:30:28,37.021408,-121.56923700000002,1.0,13.7,0.0,5.0,60,1
A-6625543,2020-11-14 20:28:00,30.191809000000006,-85.75999399999998,1.0,19.95,0.0,10.0,40,1
A-36424,2016-04-27 13:25:13,38.817417,-121.189842,2.0,14.45,0.5,10.0,4,0
A-1059573,2021-05-04 08:05:45,34.012356,-81.075188,2.0,23.95,8.6,6.0,55,0
A-936749,2021-08-13 17:29:13,34.606159000000005,-86.45443,1.0,26.4,4.1,8.0,50,1
A-3823988,2022-08-07 05:40:00,34.077697,-117.405727,1.0,31.75,0.0,10.0,35,1
A-1707860,2019-12-11 11:57:03,42.014751,-72.559258,1.0,1.5,8.6,10.0,25,1
A-6915163,2020-11-02 19:04:50,25.903558,-80.17497900000002,1.0,25.0,0.9,10.0,35,1
A-7231538,2020-01-20 17:40:00,34.032512,-118.350889,1.0,14.45,0.0,10.0,35,1
A-3530754,2017-01-12 12:21:49,34.15955,-118.46169,1.0,11.55,29.4,4.0,35,1
A-1044231,2021-05-15 17:16:46,29.600155,-95.271942,1.0,22.05,0.8,10.0,65,1
A-2387868,2018-12-10 17:35:19,28.441053000000004,-81.403419,1.0,15.55,0.1,10.0,35,1
A-5566172,2021-11-30 06:43:00,34.890258,-82.16676600000002,1.0,7.85,0.0,10.0,60,0
A-6752650,2020-11-24 14:03:30,34.112607000000004,-118.26637,1.0,15.05,0.0,9.0,35,1
A-5694713,2021-08-01 00:35:00,36.742637,-119.67714,1.0,32.45,0.0,10.0,45,1
A-4180316,2022-10-08 01:48:12,40.846059,-73.930479,1.0,12.9,1.0,10.0,45,1
A-3729596,2022-02-17 15:26:00,38.337228,-121.906128,1.0,15.1,0.0,10.0,45,1
A-3488312,2016-08-10 08:20:56,35.50152999999999,-80.8669,1.0,25.95,4.7,2.0,60,0
A-7100292,2020-06-19 15:21:20,35.4208,-97.4435,1.0,27.85,11.0,10.0,35,1
A-6906460,2020-12-17 23:54:00,33.925062,-118.325704,1.0,13.4,0.0,10.0,4,1
A-7069751,2020-06-06 13:26:46,28.06985,-82.35401999999998,1.0,24.6,22.8,10.0,70,0
A-7696441,2017-08-16 15:56:25,25.7866,-80.21251,1.0,29.8,0.3,10.0,55,0
A-714367,2022-02-10 20:58:11,41.88950300000001,-72.65097,2.0,4.25,0.5,10.0,65,0
A-4197348,2022-04-05 17:57:59,43.395143,-73.703648,1.0,5.6,0.0,10.0,45,1
A-1009699,2021-06-10 05:02:34,25.924101,-80.18804899999998,1.0,27.8,0.6,10.0,35,1
A-5328267,2022-11-05 12:58:00,34.148346999999994,-112.141193,1.0,10.05,0.0,10.0,60,0
A-5250475,2022-05-18 14:32:00,33.975108,-118.079792,1.0,20.1,0.0,10.0,65,0
A-750238,2022-01-12 06:27:53,45.276379,-93.737732,2.0,-0.8,0.2,10.0,55,0
A-5007787,2022-12-29 16:54:00,38.47751,-122.998647,1.0,9.1,7.9,6.0,65,0
A-5562788,2021-10-05 17:49:00,28.22491,-82.246247,1.0,24.8,2.0,10.0,5,1
A-5840376,2021-04-11 21:43:11,42.963228,-115.319568,1.0,7.9,0.0,10.0,80,0
A-1774785,2019-10-24 05:51:29,35.121819,-81.09787800000002,1.0,13.15,0.0,10.0,60,1
A-6941681,2020-10-02 12:41:00,35.129347,-80.939753,1.0,16.5,0.0,10.0,45,1
A-5617856,2021-07-22 17:30:22,44.100499,-118.957971,1.0,19.1,0.0,10.0,45,1
A-2386797,2018-12-09 09:57:22,33.77906,-84.390648,2.0,2.7,30.9,6.0,4,0
A-1498317,2020-06-08 06:07:16,41.88242,-88.05481,1.0,22.75,0.0,10.0,4,1
A-7657699,2017-11-09 17:32:27,39.95085,-74.98705,1.0,10.05,0.0,10.0,65,0
A-2274466,2019-02-08 14:51:38,34.058125,-118.214256,2.0,9.5,0.0,10.0,35,0
A-3831301,2022-11-18 18:17:00,47.385944,-122.827842,1.0,5.35,0.0,10.0,60,0
A-6196485,2021-12-08 14:48:00,40.57989,-77.239393,1.0,1.1,0.9,10.0,40,1
A-3771635,2022-03-16 07:06:30,34.136683000000005,-117.558642,1.0,16.55,0.0,10.0,60,0
A-515462,2022-09-06 08:51:06,41.537647,-72.761398,2.0,19.4,55.1,1.0,65,0
A-7603795,2018-03-11 14:57:10,40.628205,-74.63285400000002,1.0,0.75,0.0,10.0,65,1
A-5615849,2021-07-20 18:37:39,34.18746829016596,-79.81162905654995,1.0,24.45,2.1,10.0,40,1
A-7653213,2017-12-27 16:09:34,42.35494,-83.4362,1.0,-16.6,0.0,10.0,30,1
A-6707834,2020-12-17 14:54:30,39.006689,-77.153109,1.0,-0.7,10.5,10.0,65,0
A-5604357,2021-07-11 16:16:01,39.105362,-94.755585,1.0,22.7,13.0,10.0,40,1
A-5492027,2021-04-07 15:29:00,36.678512,-121.643486,1.0,11.4,0.0,10.0,60,0
A-4787986,2022-12-09 20:18:40,44.019066,-121.319104,1.0,-0.8,2.3,10.0,45,1
A-4681740,2022-11-04 15:16:00,40.597288,-75.566289,1.0,13.6,0.0,10.0,45,1
A-6173375,2021-12-03 14:57:04,40.900285,-74.082319,1.0,7.05,0.0,10.0,50,0
A-1669051,2020-02-26 06:55:10,30.143169,-83.9394,1.0,16.7,25.2,2.0,4,1
A-1252821,2020-11-24 08:30:24,28.363033,-81.553101,1.0,19.8,0.0,10.0,40,1
A-1954701,2019-07-07 20:16:43,35.078136,-89.9076,2.0,28.75,2.4,10.0,55,0
A-2162382,2019-04-11 11:11:24,36.07539000000001,-95.886444,1.0,17.75,0.0,10.0,40,1
A-7749547,2019-08-28 16:21:00,34.061295,-117.793302,1.0,25.8,0.0,10.0,50,1
A-625164,2022-05-12 09:41:38,33.85445,-117.891449,1.0,19.95,0.0,10.0,60,0
A-2534315,2018-10-22 10:30:51,35.784996,-78.68705,1.0,8.8,0.0,10.0,45,1
A-5659188,2021-03-18 18:49:00,33.982746,-118.057409,1.0,13.55,0.2,10.0,4,1
A-5497870,2021-06-17 07:59:18,25.801352,-80.20574,1.0,26.45,13.4,10.0,55,0
A-115235,2016-06-16 17:31:55,34.040607,-118.161873,1.0,19.45,0.0,10.0,30,1
A-4804314,2022-08-29 16:54:49,25.64691,-80.395284,1.0,27.6,4.8,10.0,5,1
A-3614620,2017-05-15 06:45:33,40.50299,-79.86107,1.0,12.2,0.0,10.0,40,1
A-3865274,2022-08-09 18:23:12,28.534023,-81.475706,1.0,27.3,8.9,10.0,45,1
A-47026,2016-07-07 01:10:42,33.989155,-118.280807,2.0,21.85,0.0,10.0,65,0
A-5869999,2021-08-21 13:11:45,27.916473,-82.33636700000002,1.0,27.5,8.0,10.0,70,0
A-3280529,2017-09-01 20:26:03,37.59993,-77.667061,1.0,19.9,7.9,4.0,35,1
A-3226720,2017-10-05 09:09:45,30.423676,-91.075073,2.0,24.55,0.0,10.0,50,0
A-4530662,2022-03-02 07:56:30,40.501559972569936,-80.07538676223719,1.0,4.95,2.7,4.0,25,1
A-148278,2016-12-30 12:45:02,33.722111,-84.394989,2.0,5.7,0.0,10.0,55,0
A-6353039,2021-01-02 21:16:00,34.890123,-118.911085,1.0,7.5,0.0,10.0,65,0
A-1384429,2020-07-13 17:21:38,27.810255,-82.791229,1.0,29.5,0.7,10.0,35,1
A-2600173,2018-09-21 16:58:56,37.83567,-122.484612,1.0,17.25,0.0,10.0,25,1
A-1564487,2020-04-24 19:49:38,39.794258,-84.215843,1.0,12.6,1.4,10.0,35,1
A-3482699,2016-10-11 18:13:55,26.54687,-81.820778,1.0,24.0,0.0,10.0,45,1
A-6883565,2020-11-17 16:50:31,44.491957,-92.54386,1.0,-1.15,0.0,10.0,40,1
A-3345718,2017-07-26 17:41:34,33.457596,-112.32695,2.0,32.7,0.1,10.0,65,0
A-2593057,2018-09-19 17:14:15,40.448505,-80.007729,2.0,22.7,0.9,10.0,50,0
